UNIV;JURUSAN;SNBP;PENDAFTAR SNBP;DITERIMA SNBP;KEKETATAN SNBP;SNBT;PENDAFTAR SNBT;DITERIMA SNBT;KEKETATAN SNBT
Universitas Diponegoro;MANAJEMEN (S1);"95,79";2205;78;1:28;"700,2";2503;117;1:21
Universitas Diponegoro;MANAJEMEN DAN ADMINISTRASI LOGISTIK (D4);"88,18";180;46;1:04;"633,76";499;69;1:07
Universitas Diponegoro;MANAJEMEN SUMBERDAYA PERAIRAN (S1);"87,94";167;30;1:06;"605,57";290;45;1:06
Universitas Diponegoro;MATEMATIKA (S1);"89,26";344;46;1:07;"612,07";353;69;1:05
Universitas Diponegoro;OCEANOGRAFI (S1);"88,34";197;35;1:06;"609,85";344;53;1:06
Universitas Diponegoro;PERENCANAAN TATA RUANG DAN PERTANAHAN (D4);"86,57";74;30;1:02;"599,35";214;45;1:05
Universitas Diponegoro;PERENCANAAN WILAYAH DAN KOTA (S1);"91,58";584;50;1:12;"656,74";765;75;1:10
Universitas Diponegoro;PERIKANAN TANGKAP (S1);"86,83";109;20;1:05;"586,01";153;30;1:05
Universitas Diponegoro;PETERNAKAN (S1);"91,4";497;70;1:07;"651,18";728;105;1:07
Universitas Diponegoro;PSIKOLOGI (S1);"95,91";2250;82;1:27;"708,73";3617;123;1:29
Universitas Diponegoro;REKAYASA PERANCANGAN MEKANIK (D4);"85,43";26;26;1:01;"567,18";50;39;1:01
Universitas Diponegoro;SASTRA INDONESIA (S1);"90,38";409;44;1:09;"631,78";496;66;1:08
Universitas Diponegoro;SASTRA INGGRIS (S1);"91,58";610;43;1:14;"659,19";798;65;1:12
Universitas Diponegoro;SEJARAH (S1);"88,96";326;35;1:09;"609,96";350;53;1:07
Universitas Diponegoro;STATISTIKA (S1);"94,4";642;42;1:15;"648,1";725;63;1:12
Universitas Diponegoro;TEKNIK ELEKTRO (S1);"93,46";602;46;1:13;"650,7";727;69;1:11
Universitas Diponegoro;TEKNIK GEODESI (S1);"89,47";355;42;1:08;"629,07";418;63;1:07
Universitas Diponegoro;TEKNIK GEOLOGI (S1);"91,04";477;38;1:13;"656,76";796;57;1:14
Universitas Diponegoro;TEKNIK INDUSTRI (S1);"93,29";869;48;1:18;"682,08";1369;72;1:19
Universitas Diponegoro;TEKNIK INFRASTRUKTUR SIPIL DAN PERANCANGAN ARSITEKTUR (D4);"87,89";151;42;1:04;"620,56";403;63;1:06
Universitas Diponegoro;TEKNIK KIMIA (S1);"91,31";492;50;1:10;"638,49";577;75;1:08
Universitas Diponegoro;TEKNIK KOMPUTER (S1);"92,31";686;42;1:16;"669,19";885;63;1:14
Universitas Diponegoro;TEKNIK LINGKUNGAN (S1);"91,51";534;44;1:12;"645,93";699;66;1:11
Universitas Diponegoro;TEKNIK LISTRIK INDUSTRI (D4);"85,98";57;26;1:02;"568,32";74;39;1:02
Universitas Diponegoro;TEKNIK MESIN (S1);"91,8";628;46;1:14;"665,48";821;69;1:12
Universitas Diponegoro;TEKNIK PERKAPALAN (S1);"88,58";248;42;1:06;"630,2";451;63;1:07
Universitas Diponegoro;TEKNIK SIPIL (S1);"94,33";1009;54;1:19;"683,16";1469;81;1:18
Universitas Diponegoro;TEKNOLOGI HASIL PERIKANAN (S1);"88,02";174;22;1:08;"586,7";165;33;1:05
Universitas Diponegoro;TEKNOLOGI PANGAN (S1);"92,79";729;48;1:15;"676,2";985;72;1:14
Universitas Diponegoro;TEKNOLOGI REKAYASA KIMIA INDUSTRI (D4);"85,82";55;26;1:02;"580,18";85;39;1:02
Universitas Diponegoro;TEKNOLOGI REKAYASA KONSTRUKSI PERKAPALAN (D4);"85,02";17;24;1:01;"562,38";49;36;1:01
Universitas Diponegoro;TEKNOLOGI REKAYASA OTOMASI (D4);"85,47";31;26;1:01;"560,01";45;39;1:01
Universitas Sebelas Maret;AGRIBISNIS (D3);"86,03";60;24;1:03;"527,3";170;42;1:04
Universitas Sebelas Maret;AGRIBISNIS (S1);"90,23";489;32;1:15;"660,37";765;56;1:14
Universitas Sebelas Maret;AGROTEKNOLOGI / AGROEKOTEKNOLOGI (S1);"91,34";397;36;1:11;"659,13";740;63;1:12
Universitas Sebelas Maret;AKUNTANSI (D3);"86,99";168;16;1:11;"547,44";247;28;1:09
Universitas Sebelas Maret;AKUNTANSI (S1);"93,2";1147;34;1:34;"698,01";1585;60;1:26
Universitas Sebelas Maret;ARSITEKTUR (S1);"93,07";466;20;1:23;"672,36";860;35;1:25
Universitas Sebelas Maret;BAHASA INGGRIS (D3);"85,1";38;12;1:03;"510,02";103;21;1:05
Universitas Sebelas Maret;BAHASA MANDARIN DAN KEBUDAYAAN TIONGKOK (S1);"85,98";60;15;1:04;"525,27";146;27;1:05
Universitas Sebelas Maret;BIMBINGAN DAN KONSELING (S1);"92,41";570;18;1:32;"667,73";817;32;1:26
Universitas Sebelas Maret;BIOLOGI (S1);"87,89";182;18;1:10;"537,29";215;32;1:07
Universitas Sebelas Maret;BISNIS DIGITAL (S1);"92,99";796;18;1:44;"709,93";2325;32;"0,092361111"
Universitas Sebelas Maret;BUDI DAYA TERNAK (D3);"85,02";18;10;1:02;"514,89";106;18;1:06
Universitas Sebelas Maret;DEMOGRAFI DAN PENCATATAN SIPIL (D4);"88,95";218;30;1:07;"647,72";569;53;1:11
Universitas Sebelas Maret;DESAIN INTERIOR (S1);"87,57";171;16;1:11;"547,9";258;28;1:09
Universitas Sebelas Maret;DESAIN KOMUNIKASI VISUAL (D3);"85,25";39;12;1:03;"517,79";128;21;1:06
Universitas Sebelas Maret;DESAIN KOMUNIKASI VISUAL (S1);"92,08";549;30;1:18;"671,97";842;53;1:16
Universitas Sebelas Maret;EKONOMI PEMBANGUNAN (S1);"93,08";469;36;1:13;"663,93";772;63;1:12
Universitas Sebelas Maret;FARMASI (D3);"90,09";272;14;1:19;"598,93";381;25;1:15
Universitas Sebelas Maret;FARMASI (S1);"93,18";1068;16;"0,088194444";"692,97";1548;28;1:55
Universitas Sebelas Maret;FISIKA (S1);"86,14";83;18;1:05;"525,78";154;32;1:05
Universitas Sebelas Maret;HUBUNGAN INTERNASIONAL (S1);"90,92";377;16;1:24;"654,91";645;28;1:23
Universitas Sebelas Maret;ILMU ADMINISTRASI NEGARA (S1);"92,68";669;27;1:25;"676,39";968;48;1:20
Universitas Sebelas Maret;ILMU DAN TEKNOLOGI PANGAN (S1);"92,52";592;24;1:25;"674,11";925;42;1:22
Universitas Sebelas Maret;ILMU HUKUM (S1);"93,88";1650;120;1:14;"715,52";2843;210;1:14
Universitas Sebelas Maret;ILMU KOMUNIKASI (S1);"93,45";1383;27;1:51;"700,3";2035;48;1:42
Universitas Sebelas Maret;ILMU LINGKUNGAN (S1);"90,58";312;16;1:20;"636,75";536;28;1:19
Universitas Sebelas Maret;ILMU SEJARAH (S1);"88,36";209;17;1:12;"575,14";322;30;1:11
Universitas Sebelas Maret;ILMU TANAH (S1);"88,79";218;26;1:08;"602,94";429;46;1:09
Universitas Sebelas Maret;INFORMATIKA (S1);"93,37";1381;30;1:46;"700,36";2298;53;1:43
Universitas Sebelas Maret;KEBIDANAN (D3);"92,6";233;14;1:17;"549,31";264;25;1:11
Universitas Sebelas Maret;KEBIDANAN (S1);"93,28";604;12;1:50;"648,9";572;21;1:27
Universitas Sebelas Maret;KEDOKTERAN (S1);"95,45";1751;44;1:40;"718,6";3551;77;1:46
Universitas Sebelas Maret;KEPERAWATAN ANESTESIOLOGI (D4);"90,33";0;12;–;–;0;21;–
Universitas Sebelas Maret;KESELAMATAN DAN KESEHATAN KERJA (D4);"92,07";498;24;1:21;"686,21";1280;42;1:30
Universitas Sebelas Maret;KIMIA (S1);"86,98";155;18;1:09;"529,22";174;32;1:05
Universitas Sebelas Maret;KOMUNIKASI TERAPAN (D3);"86,41";102;30;1:03;"553,85";287;53;1:05
Universitas Sebelas Maret;KRIYA SENI (DESAIN TEKSTIL) (S1);"85,56";47;12;1:04;"509,5";36;21;1:02
Universitas Sebelas Maret;MANAJEMEN (S1);"93,97";2076;40;1:52;"713,9";2457;70;1:35
Universitas Sebelas Maret;MANAJEMEN ADMINISTRASI (D3);"88,67";216;16;1:14;"601,67";415;28;1:15
Universitas Sebelas Maret;MANAJEMEN BISNIS (D3);"90,21";297;16;1:19;"628,68";521;28;1:19
Universitas Sebelas Maret;MANAJEMEN PERDAGANGAN (D3);"85,9";51;16;1:03;"510,27";104;28;1:04
Universitas Sebelas Maret;MATEMATIKA (S1);"87,58";180;18;1:10;"549,14";264;32;1:08
Universitas Sebelas Maret;"PEND BAHASA, SASTRA INDONESIA & DAERAH (S1)";"90,73";350;18;1:19;"626,25";516;32;1:16
Universitas Sebelas Maret;PEND GURU PEND ANAK USIA DINI (PG-PAUD) (S1);"88,36";206;16;1:13;"560,74";300;28;1:11
Universitas Sebelas Maret;PEND GURU SEKOLAH DASAR (PGSD) KEBUMEN (S1);"90,65";320;24;1:13;"623,52";504;42;1:12
Universitas Sebelas Maret;PEND GURU SEKOLAH DASAR (PGSD) SURAKARTA (S1);"93,24";1228;40;1:31;"688,83";1436;70;1:21
Universitas Sebelas Maret;PEND PANCASILA & KEWARGANEGARAAN (PPKN) (S1);"89,39";226;16;1:14;"585,1";324;28;1:12
Universitas Sebelas Maret;PENDIDIKAN ADMINISTRASI PERKANTORAN (S1);"91,94";403;18;1:22;"611,18";445;32;1:14
Universitas Sebelas Maret;PENDIDIKAN AKUNTANSI (S1);"88,23";200;18;1:11;"546,42";239;32;1:07
Universitas Sebelas Maret;PENDIDIKAN BAHASA INGGRIS (S1);"90,87";360;18;1:20;"652,05";587;31;1:19
Universitas Sebelas Maret;PENDIDIKAN BAHASA JAWA (S1);"89,11";225;16;1:14;"574,96";317;28;1:11
Universitas Sebelas Maret;PENDIDIKAN BIOLOGI (S1);"88,99";225;21;1:11;"586,84";346;37;1:09
Universitas Sebelas Maret;PENDIDIKAN EKONOMI (S1);"88,73";217;24;1:09;"554,65";296;42;1:07
Universitas Sebelas Maret;PENDIDIKAN FISIKA (S1);"86,68";106;18;1:06;"523,9";130;32;1:04
Universitas Sebelas Maret;PENDIDIKAN GEOGRAFI (S1);"88,18";194;18;1:11;"547,9";250;32;1:08
Universitas Sebelas Maret;PENDIDIKAN IPA (S1);"86,79";118;16;1:07;"529,7";174;28;1:06
Universitas Sebelas Maret;"PENDIDIKAN JASMANI, KESEHATAN & REKREASI (S1)";"90,16";275;25;1:11;"639,31";540;44;1:12
Universitas Sebelas Maret;PENDIDIKAN KEPELATIHAN OLAHRAGA (S1);"88,62";216;29;1:07;"600,83";394;51;1:08
Universitas Sebelas Maret;PENDIDIKAN KIMIA (S1);"86,91";120;20;1:06;"516,69";127;35;1:04
Universitas Sebelas Maret;PENDIDIKAN LUAR BIASA (PENDIDIKAN KHUSUS) (S1);"87,46";170;21;1:08;"553,49";284;37;1:08
Universitas Sebelas Maret;PENDIDIKAN MATEMATIKA (S1);"90,66";326;18;1:18;"596,97";381;32;1:12
Universitas Sebelas Maret;PENDIDIKAN SEJARAH (S1);"89,8";231;16;1:14;"548,26";259;28;1:09
Universitas Sebelas Maret;PENDIDIKAN SENI RUPA (S1);"86,19";89;16;1:06;"515,44";110;28;1:04
Universitas Sebelas Maret;PENDIDIKAN SOSIOLOGI ANTROPOLOGI (S1);"88,95";223;16;1:14;"552,04";270;28;1:10
Universitas Sebelas Maret;PENDIDIKAN TEKNIK BANGUNAN (S1);"86,37";93;16;1:06;"526,95";161;28;1:06
Universitas Sebelas Maret;PENDIDIKAN TEKNIK INFORMATIKA & KOMPUTER (S1);"90,21";296;16;1:19;"624,81";516;28;1:18
Universitas Sebelas Maret;PENDIDIKAN TEKNIK MESIN (S1);"86,23";93;18;1:05;"525,83";157;32;1:05
Universitas Sebelas Maret;PENGELOLAAN HUTAN (S1);"90,08";261;20;1:13;"619,81";498;35;1:14
Universitas Sebelas Maret;PENYULUHAN DAN KOMUNIKASI PERTANIAN (S1);"87,08";169;24;1:07;"599,99";384;42;1:09
Universitas Sebelas Maret;PERENCANAAN WILAYAH DAN KOTA (PWK) (S1);"91,65";397;16;1:25;"659,32";743;28;1:27
Universitas Sebelas Maret;PERPAJAKAN (D3);"89,61";230;16;1:14;"606,28";431;28;1:15
Universitas Sebelas Maret;PERPUSTAKAAN (D3);"86,39";96;16;1:06;"544,74";235;28;1:08
Universitas Sebelas Maret;PETERNAKAN (S1);"90,73";336;48;1:07;"664,55";801;84;1:10
Universitas Sebelas Maret;PSIKOLOGI (S1);"93,91";1833;52;1:35;"718,31";3208;91;1:35
Universitas Sebelas Maret;SAINS DATA (S1);"92,57";145;10;1:15;"609,69";436;18;1:24
Universitas Sebelas Maret;SASTRA ARAB (S1);"88,33";202;17;1:12;"589,66";361;30;1:12
Universitas Sebelas Maret;SASTRA DAERAH UNTUK SASTRA JAWA (S1);"86,2";91;17;1:05;"534,24";191;30;1:06
Universitas Sebelas Maret;SASTRA INDONESIA (S1);"89,81";244;17;1:14;"596,32";372;30;1:12
Universitas Sebelas Maret;SASTRA INGGRIS (S1);92;417;17;1:25;"655,65";712;30;1:24
Universitas Sebelas Maret;"SENI RUPA MURNI (LUKIS, GRFS, PTNG, KRMIK) (S1)";"85,31";45;12;1:04;"509,65";80;21;1:04
Universitas Sebelas Maret;SOSIOLOGI (S1);"91,32";395;28;1:14;"630,34";532;49;1:11
Universitas Sebelas Maret;STATISTIKA (S1);"90,89";362;15;1:24;"645,89";555;27;1:21
Universitas Sebelas Maret;TEKNIK ELEKTRO (S1);"93,62";429;16;1:27;"629,72";522;28;1:19
Universitas Sebelas Maret;TEKNIK INDUSTRI (S1);"92,91";692;26;1:27;"685,44";1150;46;1:25
Universitas Sebelas Maret;TEKNIK INFORMATIKA (D3);"90,44";306;18;1:17;"653,74";609;32;1:19
Universitas Sebelas Maret;TEKNIK KIMIA (D3);"91,69";14;9;1:02;"509,39";28;16;1:02
Universitas Sebelas Maret;TEKNIK KIMIA (S1);"92,76";266;24;1:11;"602,28";417;42;1:10
Universitas Sebelas Maret;TEKNIK MESIN (S1);"93,15";597;30;1:20;"671,77";834;53;1:16
Universitas Sebelas Maret;TEKNIK SIPIL (D3);"91,82";88;18;1:05;"537,7";216;32;1:07
Universitas Sebelas Maret;TEKNIK SIPIL (S1);"92,99";772;36;1:21;"687,38";1357;63;1:22
Universitas Sebelas Maret;TEKNOLOGI HASIL PERTANIAN (D3);"85,93";54;16;1:03;"516,64";123;28;1:04
Universitas Sebelas Maret;TEKNOLOGI PENDIDIKAN (S1);"86,15";88;16;1:06;"551,12";267;28;1:10
Universitas Sebelas Maret;USAHA PERJALANAN WISATA (D3);"87,59";180;16;1:11;"541,25";232;28;1:08
Universitas Negeri Semarang;AKUNTANSI (S1);"91,54";1974;90;1:22;"698,78";1653;135;1:12
Universitas Negeri Semarang;BIMBINGAN DAN KONSELING (S1);"91,08";1106;30;1:37;"684,78";814;45;1:18
Universitas Negeri Semarang;BIOLOGI (S1);"87,21";193;20;1:10;"554,27";152;30;1:05
Universitas Negeri Semarang;DESAIN KOMUNIKASI VISUAL (D3);"85,19";55;8;1:07;"538,73";121;12;1:10
Universitas Negeri Semarang;EKONOMI DAN KEUANGAN ISLAM (S1);"90,1";0;10;–;0;0;15;–
Universitas Negeri Semarang;EKONOMI PEMBANGUNAN (S1);"90,7";850;60;1:14;"677,57";740;90;1:08
Universitas Negeri Semarang;FARMASI (S1);"91,18";1452;27;1:54;"697,07";1292;41;1:32
Universitas Negeri Semarang;FISIKA (S1);"85,79";82;28;1:03;"514,79";57;37;1:02
Universitas Negeri Semarang;GEOGRAFI (S1);"88,82";352;45;1:08;"628,27";327;68;1:05
Universitas Negeri Semarang;GIZI (S1);"91,07";1094;35;1:31;"688,08";999;53;1:19
Universitas Negeri Semarang;ILMU HUKUM (S1);"91,34";1885;185;1:10;"702,7";2047;278;1:07
Universitas Negeri Semarang;ILMU KEOLAHRAGAAN (S1);"86,71";130;30;1:04;"554,98";159;45;1:04
Universitas Negeri Semarang;ILMU LINGKUNGAN (S1);"87,98";287;18;1:16;"619,81";272;27;1:10
Universitas Negeri Semarang;ILMU POLITIK (S1);"89,3";393;50;1:08;"642,4";392;75;1:05
Universitas Negeri Semarang;ILMU SEJARAH (S1);"87,95";284;25;1:11;"595,36";241;35;1:07
Universitas Negeri Semarang;KEDOKTERAN (S1);"93,86";0;10;–;0;0;15;–
Universitas Negeri Semarang;KESEHATAN MASYARAKAT (S1);"91,29";1570;55;1:29;"699,96";1695;83;1:20
Universitas Negeri Semarang;KIMIA (S1);"86,76";131;20;1:07;"551,03";144;30;1:05
Universitas Negeri Semarang;MANAJEMEN (S1);"91,7";3591;90;1:40;"703,32";2185;135;1:16
Universitas Negeri Semarang;MATEMATIKA (S1);"87,49";241;18;1:13;"565,18";169;27;1:06
Universitas Negeri Semarang;"P SENI DRAMA, TARI & MUSIK (P SENI MUSIK) (S1)";"86,02";93;30;1:03;"522,22";78;35;1:02
Universitas Negeri Semarang;"P SENI DRAMA, TARI & MUSIK (P SENI TARI) (S1)";"86,38";121;30;1:04;"527,68";100;40;1:03
Universitas Negeri Semarang;PEND EKONOMI (PEND ADMIN PEKANTORAN) (S1);"89,9";571;25;1:23;"630,22";360;38;1:09
Universitas Negeri Semarang;PEND TEKNIK INFORMATIKA & KOMPUTER (S1);"89,41";397;21;1:19;"644,13";432;32;1:14
Universitas Negeri Semarang;PENDGURU PEND ANAK USIA DINI (PGPAUD) (S1);"88,55";349;40;1:09;"601,6";256;53;1:05
Universitas Negeri Semarang;PENDIDIKAN BAHASA ARAB (S1);"88,24";290;17;1:17;"617,3";265;26;1:10
Universitas Negeri Semarang;PENDIDIKAN BAHASA DAN SASTRA INDONESIA (S1);"91,06";984;38;1:26;"669,19";697;57;1:12
Universitas Negeri Semarang;PENDIDIKAN BAHASA DAN SASTRA JAWA (S1);"88,3";296;30;1:10;"610,48";261;40;1:07
Universitas Negeri Semarang;PENDIDIKAN BAHASA INGGRIS (S1);"90,51";809;40;1:20;"667,69";736;60;1:12
Universitas Negeri Semarang;PENDIDIKAN BAHASA JEPANG (S1);"87,46";237;20;1:12;"620,93";350;30;1:12
Universitas Negeri Semarang;PENDIDIKAN BAHASA MANDARIN (S1);"85,38";58;9;1:06;"515,34";62;14;1:04
Universitas Negeri Semarang;PENDIDIKAN BAHASA PRANCIS (S1);"85,12";42;27;1:02;"511,27";43;36;1:01
Universitas Negeri Semarang;PENDIDIKAN BIOLOGI (S1);"89,43";415;27;1:15;"627,92";322;41;1:08
Universitas Negeri Semarang;PENDIDIKAN EKONOMI (PENDIDIKAN AKUNTANSI) (S1);"89,74";485;35;1:14;"628,71";347;53;1:07
Universitas Negeri Semarang;PENDIDIKAN EKONOMI (PENDIDIKAN KOPERASI) (S1);"87,11";191;25;1:08;"577,2";193;38;1:05
Universitas Negeri Semarang;PENDIDIKAN FISIKA (S1);"86,92";166;31;1:05;"543,3";124;42;1:03
Universitas Negeri Semarang;PENDIDIKAN GEOGRAFI (S1);"87,34";221;20;1:11;"571,21";184;30;1:06
Universitas Negeri Semarang;PENDIDIKAN GURU SEKOLAH DASAR (S1);"91,63";2837;115;1:25;"701,01";2018;173;1:12
Universitas Negeri Semarang;PENDIDIKAN ILMU PENGETAHUAN SOSIAL (S1);"88,75";349;30;1:12;"610,3";258;45;1:06
Universitas Negeri Semarang;PENDIDIKAN IPA (S1);"88,35";307;25;1:12;"593,71";196;35;1:06
Universitas Negeri Semarang;PENDIDIKAN JASMANI SEKOLAH DASAR (S1);"86,29";119;20;1:06;"560,4";162;30;1:05
Universitas Negeri Semarang;"PENDIDIKAN JASMANI, KESEHATAN & REKREASI (S1)";"90,04";587;50;1:12;"674,95";709;75;1:09
Universitas Negeri Semarang;PENDIDIKAN KEPELATIHAN OLAHRAGA (S1);"88,41";319;40;1:08;"641,14";384;60;1:06
Universitas Negeri Semarang;PENDIDIKAN KESEJAHTERAAN KELUARGA (S1);"86,15";103;15;1:07;"548,73";130;15;1:09
Universitas Negeri Semarang;PENDIDIKAN KIMIA (S1);"87,19";193;31;1:06;"547,04";126;42;1:03
Universitas Negeri Semarang;PENDIDIKAN LUAR SEKOLAH (S1);"86,82";137;20;1:07;"543,85";124;30;1:04
Universitas Negeri Semarang;PENDIDIKAN MATEMATIKA (S1);"88,33";742;45;1:16;"654,4";545;77;1:07
Universitas Negeri Semarang;PENDIDIKAN PANCASILA & KEWARGANEGARAAN (S1);"89,41";413;30;1:14;"619,88";284;45;1:06
Universitas Negeri Semarang;PENDIDIKAN SEJARAH (S1);"88,98";363;20;1:18;"613,71";296;30;1:10
Universitas Negeri Semarang;PENDIDIKAN SENI RUPA (S1);"86,18";114;22;1:05;"526,12";94;31;1:03
Universitas Negeri Semarang;PENDIDIKAN SOSIOLOGI & ANTROPOLOGI (S1);"89,75";524;30;1:17;"624,02";324;45;1:07
Universitas Negeri Semarang;PENDIDIKAN TATA BOGA (S1);"88,44";754;20;1:38;"656,38";612;33;1:18
Universitas Negeri Semarang;PENDIDIKAN TATA BUSANA (S1);"89,91";575;20;1:29;"649,29";481;33;1:15
Universitas Negeri Semarang;PENDIDIKAN TATA KECANTIKAN (S1);"89,58";432;20;1:22;"643,68";412;33;1:12
Universitas Negeri Semarang;PENDIDIKAN TEKNIK BANGUNAN (S1);"85,95";90;18;1:05;"536,88";101;27;1:04
Universitas Negeri Semarang;PENDIDIKAN TEKNIK ELEKTRO (S1);"85,55";76;23;1:03;"538,48";115;32;1:04
Universitas Negeri Semarang;PENDIDIKAN TEKNIK MESIN (S1);"86,12";94;23;1:04;"548,27";130;32;1:04
Universitas Negeri Semarang;PENDIDIKAN TEKNIK OTOMOTIF (S1);"87,03";188;18;1:10;"560,27";160;27;1:06
Universitas Negeri Semarang;PSIKOLOGI (S1);"91,34";1763;45;1:39;"700,87";1832;68;1:27
Universitas Negeri Semarang;SASTRA INDONESIA (S1);"87,99";287;20;1:14;"622,62";295;30;1:10
Universitas Negeri Semarang;SASTRA INGGRIS (S1);"90,25";636;36;1:18;"664,67";633;54;1:12
Universitas Negeri Semarang;SASTRA JAWA (S1);"85,42";67;14;1:05;"524,06";83;19;1:04
Universitas Negeri Semarang;SASTRA PRANCIS (S1);"85,53";73;27;1:03;"527,19";99;36;1:03
Universitas Negeri Semarang;"SENI RUPA (DKV,LUKIS,PTNG,GRAFIS,GBR KRIYA) (S1)";"86,91";156;30;1:05;"575,5";189;45;1:04
Universitas Negeri Semarang;SISTEM INFORMASI (S1);"90,32";729;20;1:36;"685,86";891;30;1:30
Universitas Negeri Semarang;STATISTIKA DAN SAINS DATA (S1);"91,74";0;10;–;0;0;15;–
Universitas Negeri Semarang;STATISTIKA TERAPAN DAN KOMPUTASI (D3);"85,09";27;8;1:03;"511,13";34;12;1:03
Universitas Negeri Semarang;TEKNIK ARSITEKTUR (S1);"88,93";360;30;1:12;"649,3";485;45;1:11
Universitas Negeri Semarang;TEKNIK ELEKTRO (S1);"89,19";377;30;1:13;"634,45";462;45;1:10
Universitas Negeri Semarang;TEKNIK INFORMATIKA (S1);"91,23";1556;36;1:43;"697,57";1453;54;1:27
Universitas Negeri Semarang;TEKNIK KIMIA (S1);"87,85";250;30;1:08;"596,47";250;45;1:06
Universitas Negeri Semarang;TEKNIK KOMPUTER (S1);"89,38";394;10;1:39;"634,48";382;15;1:25
Universitas Negeri Semarang;TEKNIK MESIN (S1);"90,32";662;35;1:19;"654,43";565;53;1:11
Universitas Negeri Semarang;TEKNIK SIPIL (S1);"90,48";804;35;1:23;"679,95";795;53;1:15
Universitas Negeri Semarang;TEKNOLOGI PENDIDIKAN (S1);"87,92";264;20;1:13;"568,04";170;30;1:06
UIN Walisongo Semarang;BIOLOGI (S1);"87,37";89;26;1:03;"533,91";71;48;1:01
UIN Walisongo Semarang;FISIKA (S1);"85,35";29;18;1:02;"509,02";14;31;1:00
UIN Walisongo Semarang;GIZI (S1);"90,63";384;30;1:13;"628,11";344;54;1:06
UIN Walisongo Semarang;ILMU HUKUM (S1);"90,56";374;40;1:09;"575,07";221;72;1:03
UIN Walisongo Semarang;ILMU POLITIK (S1);"88,05";148;30;1:05;"538,88";74;54;1:01
UIN Walisongo Semarang;KIMIA (S1);"85,64";49;18;1:03;"521,99";28;31;1:01
UIN Walisongo Semarang;MANAJEMEN (S1);"90,69";781;40;1:20;"638,85";407;72;1:06
UIN Walisongo Semarang;MATEMATIKA (S1);"86,35";86;26;1:03;"533,27";46;48;1:01
UIN Walisongo Semarang;PSIKOLOGI (S1);"90,66";582;40;1:15;"628,18";395;72;1:05
UIN Walisongo Semarang;SOSIOLOGI (S1);"88,51";200;30;1:07;"574,21";114;54;1:02
UIN Walisongo Semarang;TEKNIK LINGKUNGAN (S1);"85,73";76;18;1:04;"557,11";93;31;1:03
UIN Walisongo Semarang;TEKNOLOGI INFORMASI (S1);"89,25";301;26;1:12;"627,95";231;48;1:05
Politeknik Negeri Semarang;ADMINISTRASI BISNIS (D3);-;-;-;-;"636,55";265;54;1:05
Politeknik Negeri Semarang;AKUNTANSI (D3);-;-;-;-;"610,45";143;60;1:02
Politeknik Negeri Semarang;AKUNTANSI (KAMPUS KAB LUMAJANG) (D3);-;-;-;-;0;12;36;1:00
Politeknik Negeri Semarang;AKUNTANSI MANAJERIAL (D4);-;-;-;-;"660,78";566;96;1:06
Politeknik Negeri Semarang;AKUNTANSI MANAJEMEN (PSDKU PAMEKASAN) (D4);-;-;-;-;"561,16";26;10;1:03
Politeknik Negeri Semarang;"AKUNTANSI, KAMPUS KEDIRI (D3)";-;-;-;-;"604,57";132;60;1:02
Politeknik Negeri Semarang;BAHASA INGGRIS UNTUK INDUSTRI PARIWISATA (D4);-;-;-;-;"577,91";48;24;1:02
Politeknik Negeri Semarang;BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL (D4);-;-;-;-;"603,77";128;36;1:04
Politeknik Negeri Semarang;KEUANGAN (D4);-;-;-;-;"622,54";162;36;1:05
Politeknik Negeri Semarang;KEUANGAN (PSDKU KEDIRI) (D4);-;-;-;-;"620,51";158;36;1:04
Politeknik Negeri Semarang;MANAJEMEN INFORMATIKA (KAMPUS KAB PAMEKASAN) (D3);-;-;-;-;0;6;10;1:01
Politeknik Negeri Semarang;"MANAJEMEN INFORMATIKA, KAMPUS KEDIRI (D3)";-;-;-;-;"607,52";142;60;1:02
Politeknik Negeri Semarang;MANAJEMEN PEMASARAN (D4);-;-;-;-;"659,37";358;84;1:04
Politeknik Negeri Semarang;MANAJEMEN REKAYASA KONSTRUKSI (D4);-;-;-;-;"633,74";239;52;1:05
Politeknik Negeri Semarang;PENGELOLAAN ARSIP DAN REKAMAN INFORMASI (D4);-;-;-;-;"601,9";121;24;1:05
Politeknik Negeri Semarang;SISTEM INFORMASI BISNIS (D4);-;-;-;-;"660,43";379;72;1:05
Politeknik Negeri Semarang;SISTEM KELISTRIKAN (D4);-;-;-;-;"628,33";189;48;1:04
Politeknik Negeri Semarang;TEKNIK ELEKTRONIKA (D3);-;-;-;-;"601,95";121;59;1:02
Politeknik Negeri Semarang;TEKNIK ELEKTRONIKA (D4);-;-;-;-;"656,47";340;68;1:05
Politeknik Negeri Semarang;TEKNIK ELEKTRONIKA (PSDKU KEDIRI) (D4);-;-;-;-;"581,79";65;24;1:03
Politeknik Negeri Semarang;TEKNIK INFORMATIKA (D4);-;-;-;-;"665,71";1001;96;1:10
Politeknik Negeri Semarang;TEKNIK JARINGAN TELEKOMUNIKASI DIGITAL (D4);-;-;-;-;"622,88";172;61;1:03
Politeknik Negeri Semarang;TEKNIK KIMIA (D3);-;-;-;-;"593,22";93;48;1:02
Politeknik Negeri Semarang;TEKNIK LISTRIK (D3);-;-;-;-;"606,92";133;40;1:03
